customer_tweet_id,customer_text,intent
184419,"@AppleSupport, I’m sick of not being able to type the word “I”",keyboard_autocorrect_bug
1792888,@538514 @115858 I got a new battery and that still hasn’t helped. Super slow and battery down by lunch. So frustrating,battery_drain_power
2313154,@115858 how do I️ delete pictures and videos from my iPhone but keep them on iCloud?  Also when are you going to fix the letter I️ issue?,keyboard_autocorrect_bug
1185300,"still trying to work out how this is possible @AppleSupport? Stand for 15, nearly 500 CAL &amp; a massive ‘2’ minutes exercise… also 8k+ steps https://t.co/wWUvERTA60",other
687994,Wow. The latest iOS is laggy. Even scrolling is jerky. @AppleSupport not what I expect from on a iPhone 6s Plus,system_performance_freeze
2063460,@AppleSupport what’s going on with the iMessage text bar that just hovers in the middle of every app I open?,system_performance_freeze
2148144,@115858 FIX THE I️ GLITCH,keyboard_autocorrect_bug
717573,@AppleSupport I hate the new update it keeps freezing my phone wassup with that ?,system_performance_freeze
2355104,"@AppleSupport iOS 11 has turned my rockin’ iPhone 6+ into my iPhone 4. Slow, clunky, autorotate does not, etc. I might as well be using a Samsung. Fix it quick, please.",system_performance_freeze
2347660,Can someone from @AppleSupport please call me. A human. I'm so frustrated with this automative bull shit. We spend so much money on your products and can't talk to a real person for hours,keyboard_autocorrect_bug
2364444,@AppleSupport They just stop working out of the blue,keyboard_autocorrect_bug
1956275,@AppleSupport Sent DM yesterday as requested. No response... just like my iPhone with iOS 11. Been waiting over 18 hours now.,system_performance_freeze
2291643,"Phone freezes all the time now. I'll be in the middle of typing an iMessage &amp; it just stops typing, then jolts back to life like a frozen computer. All of my apps freeze as well. Snapchat/tinder the most. This is literally the worst update ever for a phone. @AppleSupport #ios1103",keyboard_autocorrect_bug
1704704,&amp; i just updated my phone &amp; the eye still don’t work @AppleSupport,system_performance_freeze
937411,"@342218 @115858 And by the way, six of my apps (from the App Store) no longer work because this new iOS has decided they're no longer compatible.",billing_app_store
850661,@AppleSupport If it’s working properly when I type #Th the entire phrase: #ThinkBlue SHOULD pop up not have to be typed in full (scratches head),system_performance_freeze
260010,Since updating to iOS11 I see this screen several times a day when opening apps @115858 #iphone https://t.co/CU4NFQ1hPU,system_performance_freeze
2015679,@AppleSupport @115858 please could I have a contact email address to submit a complaint to https://t.co/AJwzV4KUJ0,other
2957128,"@AppleSupport Yes, I have a student subscription",billing_app_store
998063,@AppleSupport my battery life is crazy don’t last a few hours since the latest update so you know when it will get sorted or how to sort it,battery_drain_power
2692836,"@115858 
@116333 

So just to be clear, my phone got bricked by a flaw in one of your software updates (11.1.1 to be more precise) and am the one who is supposed to pay around $300 to replace it?",system_performance_freeze
1714780,@115858 @AppleSupport wtf is this glitch https://t.co/eDvyW2Okvq,system_performance_freeze
2286816,Okay but actually. When is @115858 going to fix this “I️” situation?,keyboard_autocorrect_bug
699586,"@AppleSupport Hi, UPS-Mexico delivered my iPhone X in another address by mistake. What can I do?",keyboard_autocorrect_bug
2000307,FIX MY I’S @AppleSupport,battery_drain_power
1170818,@AppleSupport Hello I've installed the latest High Sierra beta version and when I close my laptop and come back to it it's shut down?,system_performance_freeze
2731422,@AppleSupport Thanks i also have another question. For my iPhone 6 i have a password for it and i don’t remember it. Is there a way to save everything that is on it at the moment and back it up on a laptop?,account_icloud_login
646876,How can this happen 🙄I’m fucked. @115858 #magsafe #apple #macbook https://t.co/ZmqQJymW0R,other
2960142,@AppleSupport is there any way we could see old daily apps/ old daily reviews? I forgot one of the last month about taking nocturnal pictures but we can only see daily posts of a only week ):,keyboard_autocorrect_bug
812237,@AppleSupport my FaceTime Live Photo’s are not saving,camera_photos_media
1585403,@AppleSupport I unsubscribed from a membership a week ago but it still charged me today? Help please.,battery_drain_power
228288,@AppleSupport hi ever since I updated my phone to ios11 my rear camera hasn't worked properly please help,camera_photos_media
1973612,@AppleSupport Wow I’ve never been so disappointed w such shitty customer service!!!!!!!!,system_performance_freeze
1889706,.@115858 I’ve been on my phone for 11 minutes today using LTE and I’m down to 94%. No streaming. Simple twitter. Your new iOS is bad #ios11,system_performance_freeze
229215,"@170666 I keep losing data connection. Cellular is fine, just data. @AppleSupport why is this happening?",connectivity_network
1407780,"@AppleSupport Thank you but I think it’s bug. With all other sharing friends, any problem.",system_performance_freeze
1153825,"@AppleSupport my first iPhone (7) - superb. update to new IOS and it becomes absolute garbage. Battery gone, unuseable, buggy mess - how?!",battery_drain_power
2454610,"Shit you not, I went down stairs to get food after plugging my phone in n I came back up to find it smoking from the charging port.🔥 I pulled the charger out and this is what it looked like.. SOS @115858 @AppleSupport https://t.co/8QuKANhOW7",battery_drain_power
1529986,why can’t I️ type the letter “I” after this update @115858,keyboard_autocorrect_bug
2044946,In my opinion the new @115858 @AppleSupport is the biggest #technical goof of this century. Your battery will drain in 4 hours. #Huge screwup,battery_drain_power
1772195,@AppleSupport why is my phone changing the letter I to an A and box with a ?,keyboard_autocorrect_bug
1585369,@AppleSupport Why is @254033 podcast from 11/3/17 with @27451 temporarily unavailable?,audio_music_playback
682070,"@AppleSupport After upgrading to IOS 11.1 my perfectly good battery on IPhone 6 drains before my eyes, now completely unusable!",battery_drain_power
270649,@AppleSupport after I restored my phone any texts I get after I turn on my phone get deleted as soon as I type in my passcode,keyboard_autocorrect_bug
764215,Why is my phone constantly using data @AppleSupport when nothing is running been like this since iOS 11 update https://t.co/6yfSrg1AG6,system_performance_freeze
165796,@AppleSupport can you help on this ??  This is the 3rd time in 2 months. https://t.co/jXdsdmmvbK,other
1895893,"Hey @115858 plz fix all these issues with the iPhone iOS 11 updates, because if my phone freezes one more time it’s going in the toilet.",system_performance_freeze
1592014,"does anyone know how to fix this!?!?!?! It happens whenever the capitalised ""I"" gets written. I've updated everything 😭😩 @AppleSupport help https://t.co/gxkfS5npj2",system_performance_freeze
798859,"@AppleSupport sure, i’m running the most recent update, 11.0.3",system_performance_freeze
2286415,I’ve read so many great reviews for the #iPhoneX’s camera and man I am severely disappointed. I hope I just got a defective unit cause this is worse than my 7+ massively. @AppleSupport,camera_photos_media
1083907,@AppleSupport @115858 ??? What is this? Is this a trap? https://t.co/XzG6zNyc9y,other
950408,"@AppleSupport Yes, I’ve tried both to see if it made a difference and it didn’t.",system_performance_freeze
2082770,@AppleSupport 12) ...back from my tech support person. Received it and then was hung up on by the automation,system_performance_freeze
2676504,"Ever since the most recent iOS update my Bluetooth works about 30% as well, phone freezes and generally sucks. Please fix @115858",connectivity_network
2110820,@AppleSupport My iPhone X speakers are still cracking. Thought the last IOS update was supposed to fix that?,system_performance_freeze
1858015,"@115858 what is the point of doing an update, when it actually makes your phone crash all the time?! #iphone #nightmare #ios11update",system_performance_freeze
2121066,@AppleSupport iPhone 8 touchID doesnt unlock while charging on 110v w/ 61w laptop charger to usbc lightning cable just uh.. so you guys know,battery_drain_power
2468895,@AppleSupport Bug in IOS11.0.03.had 738 unread messages and just restarted my mobile.Getting notification for all 738 1 by 1. #iOS11 #Apple,system_performance_freeze
2445220,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ fix this shit @AppleSupport I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,keyboard_autocorrect_bug
2343838,"@AppleSupport Hi there we have a problem in the latest update for ios 11 Build 11.1.1 Attached to the Apple logo I need to restore it, what is the problem",system_performance_freeze
1821952,@AppleSupport Apple uk replaced the battery in my iPhone 6 at the end of August 2017. Yesterday it began expanding... https://t.co/pA1TPMd7tA,battery_drain_power
1704675,"I️ know there are bigger issues in the world, but please take care of the I️ issue on iPhones, @115858. No one wants the damn question mark.",keyboard_autocorrect_bug
1746871,"@AppleSupport Unfortunately it still does it and now it even starts to ring a bit, even when on silent :)",system_performance_freeze
612978,@AppleSupport This didnt work for my iPhone X. Any other suggestions?,keyboard_autocorrect_bug
2948288,"@115858, your podcast app has a terrible search function, it closes for no reason, it’s slow and it even takes forever to load up material that has already been downloaded.",system_performance_freeze
1175572,@115858 please shed some light on I PHONE X's international warranty,keyboard_autocorrect_bug
2186227,i left my phone charging last night and i wake up to a dead phone 😑 FUCK IPHONES @115858,battery_drain_power
902825,@AppleSupport @115858 are you planning to fix the problem with battery usage caused by late software upgrade? Or I need to change @122609,battery_drain_power
1785462,@AppleSupport big bug... iOS beta 11.1 WiFi switch it's blocked off and I can not turn it on... and now ???,connectivity_network
2307969,"*I️

Btw wtf is with that little bug @115858 -__-",keyboard_autocorrect_bug
1067837,@AppleSupport 11.0.3 but my alarms still don’t make a noise unless my ringer is turned on - I used to be able to leave my phone on silent but still set an alarm. Any ideas?,keyboard_autocorrect_bug
1104177,"I bought a longer cord for my iPad from the https://t.co/b8v6yJ2oHe store. My iPad intermittently informs me it may not be a supported accessory as it stops charging. WTH, .@115858? I bought an Apple cord, not a knockoff. It's annoying.",battery_drain_power
2304327,@AppleSupport is At&amp;t carrier iPhone x was unlocked if we pay full amount?,connectivity_network
751761,@AppleSupport Thank you for sharing the article !!,system_performance_freeze
817686,my laptop isnt working. itunes or i cant download anything @AppleSupport,audio_music_playback
2565804,Updated the update and my I’s still look like boxes..... @115858 what is wrong with u,system_performance_freeze
184434,@AppleSupport I need my password resetting as I forgot it loads of times etc... it’s saying that I have to wait until a certain date. Help,account_icloud_login
235287,@AppleSupport It's now only vibrating when anyone calls me 🙄,system_performance_freeze
2068130,Adding third party cloud providers has disappeared from Files in the latest iOS11 update. @AppleSupport,system_performance_freeze
600425,@AppleSupport how do i send and receive money with this new update...i dont see anything anywhere,system_performance_freeze
2500910,Hi @115858 the word “in“ is short and commonly used. We shouldn’t be autocorrecting to “I.n”. Just doesn’t make sense ya know?,keyboard_autocorrect_bug
1676306,@AppleSupport this SUCKS,audio_music_playback
2925619,"@AppleSupport Updated my new 2 days old ipad pro to 11.1.2. 
FaceTime quality has dropped remarkably. Person on the other side says image looks blurred, as if a glass is placed on camera. When I FaceTime using iphone X using the same wifi, there is no issue. Is this a ios bug?",camera_photos_media
1792853,@116333 2/n have purchased 2 Mac books  in  Last 3 yrs n both are in trash now .. one just crashed today within a month of purchase.,billing_app_store
1769307,"@531943 @115858 Hi, why do I have question marks and a broken heart over my head",keyboard_autocorrect_bug
1798547,"@AppleSupport That’s lovely, but it does not work how this article describes.",keyboard_autocorrect_bug
2641382,"Loved my iPhone7+ until the new updates messed it up 😒😒 freezes, camera wont focus, WiFi keeps turning itself on @AppleSupport",camera_photos_media
596921,@AppleSupport Could you help me? I purchased the iphone 7 smart battery case just over 1 year ago.  It's  fallen apart and needs replaced,battery_drain_power
2898989,@AppleSupport It's not the wifi - I have multiple wifi around me at all times that works fine on other devices,connectivity_network
2117284,Dear @115858.....your letters are NOT working correctly! When you type the letter after H but before J you get I️.,keyboard_autocorrect_bug
1699827,So @AppleSupport  when are y’all going to fix this“I️ “? 🤔,keyboard_autocorrect_bug
825901,@AppleSupport  Why are your parental controls are blocking my kids access to the Roblox server? It only works if they are disabled,system_performance_freeze
763985,"Dear @AppleSupport. not only did your guidance turn my phone into a brick, you can’t even get me a store appt to fix it.  #useless",battery_drain_power
1514688,@AppleSupport WHY TF ARE THESE UGLY ASS BOXES WITH QUESTIONS MARKS IN THEM POPPING UP 😑,audio_music_playback
1233600,@AppleSupport The keyboard got struck and not moving. Only after restarting the issue solved but again occurs often.,keyboard_autocorrect_bug
690405,@AppleSupport I’ve got 11.0.2 (15A421),system_performance_freeze
749778,"@AppleSupport Buggy performance with 24-bit audio in iOS 11 Music, as audio stops playing outside Music app.",audio_music_playback
2835866,"@AppleSupport i use iphone 6 plus and i was upgrade ios 11.1.2 and than my touch id is broken/failed! how to fix it, please! thank u",system_performance_freeze
2578707,@AppleSupport In the US.,system_performance_freeze
2739488,@AppleSupport I wont DM you and take the situation in private and not let the ppl know that the issue wasnt actually resolved. The support team asked me to go and buy a USB-C converter/cable and use it to solve the issue. Very practical of you @115858.,system_performance_freeze
556248,Hey @AppleSupport   Any chance we can turn on Apple Pay Cash after I spent an hour of my weekend updating after being told in the notes Apple Pay Cash was here?,keyboard_autocorrect_bug
2734090,My Mac no longer recognizes my canoscan 8800f since i upgraded to high sierra @AppleSupport #Mac #Canon,keyboard_autocorrect_bug
633836,Hey @AppleSupport why is wifi really slow on one network on my iPhone X? All other networks and cellular work fine and the slow network is fast on other Apple devices. Also seems to get slightly faster when mobile data and Bluetooth are off.,connectivity_network
501518,@AppleSupport @115858 pls do smth abt this.,system_performance_freeze
2312093,@115858 sucks! @AppleSupport u guys still haven’t fixed this issue??!,system_performance_freeze
1379697,@AppleSupport why is my battery draining super fast with iOS 11?,battery_drain_power
2302718,@AppleSupport I have an iPhone X and want to buy Apple Care for it. I am in Saudi Arabia. Is this possible ?,audio_music_playback
2978356,Can’t respond to a text because the keyboard window never appears. #NewAppleFeature @115858 Your Update stinks.,keyboard_autocorrect_bug
449520,@AppleSupport Thank you. It simply gives an unkwnown error has occurred.,system_performance_freeze
2045969,"#iOS11 is probably one of the worst software upgrades in recent memory. It makes my iPhone 6 feel like a 4. Thank you, @115858.",system_performance_freeze
31464,"Hi @AppleSupport my iPhone vibration not working after update iOS 11.0.3,mine is iPhone 6S",system_performance_freeze
2776004,So my @AppleSupport earbuds literally just shocked me in my ears. This happened on an old pair too. What the hell @115858?!?,connectivity_network
1948202,"@AppleSupport is my iPhone 6S too old (less than 2 years bought from Apple Store), or is it not built for iOS 11. Battery doesn’t last now",battery_drain_power
1164641,Hey @AppleSupport why are podcasts unsubscribing themselves? This update is hot garbage.,system_performance_freeze
2485854,"@AppleSupport Thank you for your help--I deeply appreciate it. I'll also contact my university ITS. I did find a temporary work-around: return to an older machine and reformat. Those changes are retained when I open on the system with High Sierra, but further changes are subject to same issue.",system_performance_freeze
889517,@AppleSupport high I’m getting this with a few ringtones how do I get this on my iPhone to show?,system_performance_freeze
2343679,"@AppleSupport Hey, Is there some reason that when I try to run a time machine backup using my seagate drive, it always tells me that the next backup will happen one hour after I plug the drive in? it does this every time, I would just like it to backup as soon as I plug it in.",system_performance_freeze
2429223,@AppleSupport Vehicle system up to date.  Checked that already,system_performance_freeze
1720524,"Hey @AppleSupport, my new iPhone X could not be activated, and AT&amp;T says its your fault. What do I do now???",system_performance_freeze
1145102,@AppleSupport IPhone 6s Plus before IOS 11 “Perfect” IPhone 6s Plus after so called update “Wrecked” Well done Apple 👏,system_performance_freeze
2485813,"Dear, @115858 

Y’all really got me fucked up. A whole update and i still can’t see the letter I. I ain’t pay all this damn money for a phone to look at a damn box 😐

FIX THIS SHIT 🤬",keyboard_autocorrect_bug
2837098,"@AppleSupport Thank you for your fast answer... I am has already reinstalled the iphone and restored  the saved old back up in icloud. if there is an error again, we will deal with it... the problem seems to be resolved. My model is: iPhone 6s Plus (MKU62CN/A) (A1687) iOS: 11.1.2 (15B202)",account_icloud_login
2050188,@115858 iOS updates are awesome if you like your phone not working anymore. This is bullshit. It locked up during a call.,system_performance_freeze
300643,@115858 @AppleSupport The back button is kinda feeling sticky and not working well as before.,system_performance_freeze
2029484,@AppleSupport Gave **,system_performance_freeze
743825,@AppleSupport iOS 11.0.2 keeps crashing! 👍🏻,system_performance_freeze
1690653,@AppleSupport pls fix the question mark box thingy,battery_drain_power
1643289,"@AppleSupport first of all, my SIM card is fiNE and yes I’m UPDATED so wtf 🤨",system_performance_freeze
1476449,"@AppleSupport Nevermind, I fixed it now. Thanks for getting back to me though.",system_performance_freeze
2269992,Hey @115858 your updates for iPhone-X breaks the others. That’s really bad for us. My iPhone 7 apps go crazy and my wife’s SE turns off itself while taking picture or video. When are you going to fix these issues?,system_performance_freeze
1762282,Arite sooo is  @115858 gonna fix this whole question mark issue orrrrrr,battery_drain_power
1822058,@AppleSupport Can I still take it in or is it pointless? I’ve tried using https://t.co/E1ZKtSJzAc to delete it to no avail.,other
206915,@AppleSupport iOS 11 messed up my iPhone! Screens get stuck and apps don’t work right after the update 😑,system_performance_freeze
1915424,"@AppleSupport Spent 5 hrs in last two days trying to get my new iPhone 8 work and I don't see any solid solution. Apple Care says something, apple associates at store something. Is there an end to it? Seriously thinking of switching back to my android.",keyboard_autocorrect_bug
2683817,.@AppleSupport my 2016 MacBook Pro is displaying horizontal shadows/lines at the bottom. Seems to be coming from the display as screenshot didn’t show the same shadows. Why is that? https://t.co/xFfGtkWMHX,other
1734434,What the fuck is “I️” this @115858,keyboard_autocorrect_bug
1834681,@115858 My IPhone7plus is updated but randomly restarts? Is there a bug fix for this? #Help #SocialMedia https://t.co/FjurvtAln7,system_performance_freeze
1064757,My iPhone 7+ keeps rebooting itself over and over every 5 min... 🙄🙄 Any ideas @AppleSupport ?,system_performance_freeze
2573887,"@AppleSupport Just did update.  I’ll see how it goes, thank you!",system_performance_freeze
1762977,@AppleSupport CAN YALL FIX THESE FUCKING BOXES !!!!!!!!!!!!!!!!!! TIRED OF THIS SHIT WTF ARE YALL DOING BRO,battery_drain_power
2488573,@AppleSupport not anywhere near as long as it did a week ago.....,system_performance_freeze
773061,@AppleSupport My phone has the 1 next to software but says it's up to date with 10.3. Help?,system_performance_freeze
557879,"@AppleSupport videos in my camera roll show up blank and won't play, all my contacts got deleted, what are you doing to my phone",camera_photos_media
1748920,Just updated my iPhone. Wifi essentially dropped. Was not having this issue yesterday @AppleSupport @115858. Cannot even load one full page,connectivity_network
2557437,It is so frustrating that I can type faster than my phone now. #ios11Problems #Apple #lostCustomer @115858 #lostMacBookPurchaseToo,billing_app_store
1061479,"@115858 @AppleSupport jobno-MVDEL09091719420 camera was working now saying camera damaged,pay 22k, phone is in warranty #worstservicecentre https://t.co/4tvlTArj26",camera_photos_media
1122194,@AppleSupport I have 5s phone which is hang since today morning. Please help. https://t.co/WjDQBg9CPW,other
1776804,"Dude @AppleSupport get your shit together, I updated my phone thinking it would fix the problems I was having instead all it did was cause all my apps to freeze up the second I start them up",system_performance_freeze
2553975,Thank you @115858 for turning my laptop and phone into cripples with latest OS updates...,system_performance_freeze
1735006,@115858 you tell need to fix the I️ problem it messes my Snapchat convos up.,keyboard_autocorrect_bug
1766667,@115858 iOS 11.1 drains battery on my iPhone 7 - FIX IT,battery_drain_power
686891,"@AppleSupport Everything on my screen freezes for about half a second when I get a temporary banner notification, including the keyboard (when I’m typing). I currently have iOS 11.1.2, so I believe that’s up to date.",keyboard_autocorrect_bug
1409734,@AppleSupport I can’t even update my phone. Fix ya shit.,system_performance_freeze
2787815,@AppleSupport No all my app updates are done ...I do have a case on my phone though,system_performance_freeze
613050,@AppleSupport Is this really from Apple? It’s asking to verify my account with all my info and credit card info as well. Help. https://t.co/BXh5MdCWXp,billing_app_store
340198,"@AppleSupport @197246 It’s a few days I have the same problem, how Can I solve??",system_performance_freeze
1633026,"Until @AppleSupport fixes this crappy I️ issue, it will be spelled eye",keyboard_autocorrect_bug
2361735,@681959 damnit #iPhone fix your glitch @AppleSupport I️ can’t type right😳 https://t.co/zTJIlovH99,keyboard_autocorrect_bug
1978116,@AppleSupport ios11 is buggy as shit. My keyboard is always disappearing in messages and the flip gets hella stuck,keyboard_autocorrect_bug
2302325,"@applesupport morning with my kids at rugby in the UK, temp about 6c with a wind chill, screen freezing and not 100% responsive iphoneX",system_performance_freeze
2038171,@AppleSupport how do i report a High Sierra bug? full-screen preview grid doesn't allow me to scroll.,system_performance_freeze
1500000,"Had to turn my #autocorrect off because my phone keeps changing ""I"" to A [?]. IDK how I ever lived without #autocorrect now 😭! @115858 #HELP",keyboard_autocorrect_bug
753922,@AppleSupport not only does my phone restart netime I use the front camera but now my phone buzzes on calls. It’s updated. #iphone8plus,camera_photos_media
553622,@AppleSupport Hi. It’s TED Radio Hour by NPR,keyboard_autocorrect_bug
927631,@AppleSupport That’s right keep loading and at one point it restart the watch,system_performance_freeze
2146651,@AppleSupport I have iPhone X with iOS 11.1 I restored my backup from iPhone 7 Plus It works for a few hours to a day then crashes &amp;get the phone on the apple logo and it gets hot till it completely discharges. I visited the service center &amp; many people with ios 11 the same issue,battery_drain_power
883573,"@AppleSupport I have an iPhone SE &amp; it won’t stop vibrating. I’ve tried restarting, turning it off etc, but it is still constantly vibrating",system_performance_freeze
1161751,"@AppleSupport * wasn’t really asking for support, sry. It appears to be an unresolved system or iCloud bug https://t.co/SImnJgoTIc",account_icloud_login
361433,This is most definitely not the time for my MacBook to die on me... @AppleSupport please help me! https://t.co/1M5fPdLkrS,other
2772630,@115858 @115948 @3183 I NEED APPLE MUSIC TO STOP CHANGING/CONVERTING ALL OF MY SONGS TO THE “CLEAN” VERSION this has been an ongoing problem that needs to be resolved,audio_music_playback
1275110,Anyone else upgraded to the latest @115858 software update? Draining iPhone6 battery like nothing I’ve ever known! Anyone else or just me?,battery_drain_power
1683376,@115858 please create an update to be better than this previous update. I️ hate that ‘I’ autocorrects ‘A bar bar bar bar’ what is that!!!,keyboard_autocorrect_bug
1215586,Has anyone else had several dropped calls after the #iOS11.0.3 @115858 update? Also a dead battery and constant freezing? #appleupdate 😡,battery_drain_power
2977710,@AppleSupport How are you going to make me pay for a whole new phone when I get the white screen of death and I did nothing at all? Ridiculous,system_performance_freeze
2154593,@115858 soooo what’s going on with the lowercase I’s man?? Fix that shit,battery_drain_power
1002272,"@AppleSupport if I restore a previous itunes backup onto a new device, will all my apps be automatically logged in?",audio_music_playback
1772158,@115858 @AppleSupport two weeks ago i left my macbook pro in @70646 (Chile) due to 4 keys pasted (coffee) and today when i went to look for him i found it in a horrible condition!😡 the screen sound when you open it! and the base was left open! Im really disapointed @6555 https://t.co/7M1Pz7LoIt,other
583689,"@115858 why you switch ON WiFi, Bluetooth yourself when I switch them OFF in Control Center ?",connectivity_network
1973635,@584497 @AppleSupport I lhave the same issues too,system_performance_freeze
1505540,@469413 @AppleSupport Battery life is horrible!!! My iPhone battery decreases 1% every 30 seconds !!!!!!!!!!! What the hell.  @AppleSupport,battery_drain_power
612988,@AppleSupport Will you guys stop worrying about the new iPhones and fix the rotating screen?,battery_drain_power
2286963,@115858 why your update mess my phone up? Always replacing my I’s with this. https://t.co/iP51he7zwl,system_performance_freeze
199403,"@115858 Sufre mucho la batería, el dispositivo se calienta en exceso y además tiene muchos “bugs” que hacen que la experiencia de usuario sea mala.",system_performance_freeze
2269977,So my iPhone updates itself to #ios11 with iMessage and FaceTime now not working. @AppleSupport why have they been ‘activating’ for 48 hours?!?!,system_performance_freeze
2027486,"@AppleSupport iPhone 8 still full of bugs, worst phone I’ve ever had",system_performance_freeze
1924564,My phone is going to shit and it’s pretty depressing. Thanks @115858.,keyboard_autocorrect_bug
1014386,@AppleSupport Jut DM’d you.,system_performance_freeze
1774058,Why is #appleglitch iOS 11.2 insisting on people turning on Bluetooth? I get this prompt every time I open the AppStore... @123857 https://t.co/LkpkVqND0H,connectivity_network
126404,#iPhoneX iOS11.1.2 Facetime call ended and phone locked up. Hard reset wasn’t working. Phone sat unresponsive for minutes until it finally just worked again. @115858,system_performance_freeze
1226586,@AppleSupport Ok I Can do it in english. Look at the video. There is a freeze when you put your finger on page dots and you keep it on the screen.,system_performance_freeze
1596014,"@115858 you have me 1000% fucked up right now, fix my shit",battery_drain_power
2892084,"@115858 please tell me why somehow after using my phone with battery saver on, bluetooth off, brightness all the way down, and all my apps closed, my phone still has gone from 100% to 82% in 10 minutes",battery_drain_power
2614266,"@AppleSupport Seriously, it’s annoying  -&gt; I️",keyboard_autocorrect_bug
2662,So why is this happening I️ I️ I️ @AppleSupport,keyboard_autocorrect_bug
937440,@AppleSupport 2/2 that apps in need of update or are causing phone to run slowly may not work after IOS update. This is constructive feedback for you,system_performance_freeze
1224203,Why can’t I add music to my library? @115948 @AppleSupport 😩,audio_music_playback
1913243,@AppleSupport I have never had so many problems like I have with the iPhone 8 IT FREEZES SO MUCH WHYYY???!!!!,system_performance_freeze
1983412,really can’t fuck with @115858 anymore my phone hasn’t even been out for two years and it’s already a useless piece of shit 🙄🤦🏽‍♀️,system_performance_freeze
2455338,@703366 @115858 it literally won’t let me download it,other
1748755,@AppleSupport  This is a big spoof I complain about Apple https://t.co/76QcpTAyTh,other
121543,"@AppleSupport Looking at the list of apps, I saw many which are useful (ie they tell me when a bus or subway will arrive), but have no apparent reason to be backed up.  What do I lose by turning them off from being backed up?",system_performance_freeze
1414559,"@AppleSupport My phone is running slow, it keeps shutting me out of my apps and I️ keep seeing boxes when I️ type certain words",keyboard_autocorrect_bug
1875622,"@AppleSupport IOS 11.0.3 is awful, so buggy! When are you guys fixing it?? #annoyed",system_performance_freeze
875156,#iphone sooo much slower with #ios1103 anyone else? @AppleSupport,system_performance_freeze
853177,"@AppleSupport 
I received this suspicious e-mail. Is this an phishing email? https://t.co/rsAdOn7LwS",other
2309390,@115858 damn it when will you fix the keyboard typo issue I️ I️ I️ I️ I️ I️ I️ I️ I️,keyboard_autocorrect_bug
1268345,Since the update. Every app I go on freezes then my phone doesn’t work for a good 15 seconds @AppleSupport,system_performance_freeze
412354,@AppleSupport 11.0.2. Haven’t seen them since 11.0.,system_performance_freeze
1444435,"Rest NVRAM... MacBook boots into recovery mode.
@115858 this is getting old. No issues until #HighSierra upgrade. Can’t go back to Sierra.",system_performance_freeze
665791,"@AppleSupport Ever since the 11.1.1 update I keep receiving this message every time I get a notification or message of any sort on my iPhone. Very irritating, will there be another update to stop it or can I turn it off? https://t.co/xPiQwJulWP",system_performance_freeze
2114784,"@AppleSupport Hi, I'm not able to update my apps. Why payment option is been de coined? Please help.",billing_app_store
2237155,"Pro tip: Don't upgrade to High sierra yet, ESPECIALLY if you use @652367 my whole system is running hot all the time and ableton is crashing out. Chrome is slow as shit too. HS has serious things to get ironed out.  #macOSHighSierra @AppleSupport",system_performance_freeze
2341670,@AppleSupport is anyone experiencing; ios 11.1.1 randomly increases volume to maximum? I saw it happen after a reboot yesterday,system_performance_freeze
1656610,@AppleSupport Already did that two days ago... still doing it :(,system_performance_freeze
1238230,Hello @AppleSupport and @115858 ! There’s something wrong with #Greece ! #PlsFixGreece https://t.co/LRfIzLGEtR,other
716499,@AppleSupport iPhone 6S running iOS 11.1,system_performance_freeze
2376074,My phone is super slow and I just bought it. I’m mad at you @115858,system_performance_freeze
403087,@AppleSupport Your driving directions to Pet Hospital near @122122 needs help! Not even close to destination pin #AppleMaps https://t.co/49byPLb1cA,other
2070556,"Constantly freezing iOS 11.0.2, switching off without any reason.    For a phone so costly I want fucking good service @115858",system_performance_freeze
2364459,"@AppleSupport hi, my iCloud has been locked I’ve followed the steps and it isn’t working. Help please",account_icloud_login
1674722,This iPhone update every time you type “I” needs to stop. @115858 @AppleSupport “I” turns into “I️”. But why?,keyboard_autocorrect_bug
1846040,@AppleSupport Can you help us to unlock our iPhone 5 activation by sending our iPhone 5 imei number,system_performance_freeze
2319858,I think I’m pretty @115858 -savvy but this whole photos thing has me stumped. Anyone have any advice to get my pics to download from an iCloud backup? I got everything back EXCEPT my pictures. #Apple #Help #iPhone7,account_icloud_login
413124,@AppleSupport HELP! Phone CONSTANTLY freezes and apps (even native ones) frequently crash &amp; don't load. Running 11.0.2 on iPhone 7.,system_performance_freeze
2095981,"@AppleSupport the latest update stinks, it kills battery life. I don’t use it at work yet it drains 20-30% of my battery during that period.",battery_drain_power
653002,@115858 FIX THE DAMN GLITCH!! myself shouldn’t have to restructure my sentences…myself doesn’t even use the i key anymore 🤦🏾‍♂️,system_performance_freeze
687908,@AppleSupport cancelled my subscription for apple music and i have albums on my phone that i didn't have off apple music and now it's claiming that i need apple music to listen to them????,audio_music_playback
2082187,"Hey @115858 now that your new update turned my iPhone 6 into a slow piece of garbage, I’d like a new one 😉",system_performance_freeze
